topicCreator,topicId,topicTitle,topicSlug,topicPostCount,topicReplyCount,topicViewCount,topicLikeCount,topicCategoryId,topicTags,topicCreated,topicLatest,topicPinned,topicVisible,topicClosed,topicVisible.1,topicArchieved,topicHasAcceptedAnswer
Augustus,20405,The Race Begins,the-race-begins,4,2,114,2,4,,2024-01-03T16:54:52.984Z,2024-01-03T21:38:21.581Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
gmdprotocol,17180,[GMD Ecosystem] [FINAL] [STIP - Round 1],gmd-ecosystem-final-stip-round-1,30,13,2248,59,14,,2023-09-26T18:23:18.594Z,2023-10-11T21:37:19.630Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
syou_eqb,17370,[Equilibria] [FINAL] [STIP - Round 1],equilibria-final-stip-round-1,29,7,1538,55,14,proposal,2023-09-27T15:49:53.545Z,2023-10-11T21:28:04.427Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xLamps,17507,[Stargate Finance] [FINAL] [STIP - Round 1],stargate-finance-final-stip-round-1,16,6,1729,22,14,,2023-09-28T01:33:21.973Z,2023-10-11T21:35:37.147Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Boban,19967,**Proposal Constitutional : Introducing governance 1.5 ($arb as gas)**,proposal-constitutional-introducing-governance-1-5-arb-as-gas,11,0,3856,64,7,,2023-12-09T16:05:54.859Z,2023-12-23T02:45:14.214Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Boban,19573,Proposal : Switch gas from eth to arb,proposal-switch-gas-from-eth-to-arb,1,0,336,0,4,,2023-11-15T23:12:29.461Z,2023-11-15T23:12:29.503Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Britt,18631,[Across Protocol] [DRAFT] {STIP - Round 2],across-protocol-draft-stip-round-2,10,4,605,12,15,,2023-10-11T03:37:13.665Z,2023-10-21T14:31:50.549Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Larry,17202,[Pickle Finance][DRAFT][STIP - Round 1],pickle-finance-draft-stip-round-1,14,6,758,17,14,,2023-09-26T22:03:26.245Z,2023-10-07T02:00:05.044Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Larry,13873,Proposal: Request for Inclusion in Arbitrum DAO Airdrop for Pickle Finance,proposal-request-for-inclusion-in-arbitrum-dao-airdrop-for-pickle-finance,11,0,1483,24,7,,2023-04-14T19:24:13.491Z,2023-05-21T16:23:01.481Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
mmurthy,19631,Karma - Track forum contributions by linking your wallet,karma-track-forum-contributions-by-linking-your-wallet,6,0,390,21,6,"delegation, community-engagement",2023-11-17T22:02:58.615Z,2023-11-24T07:15:30.821Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
mmurthy,19567,Peer to peer delegate endorsements onchain,peer-to-peer-delegate-endorsements-onchain,2,0,294,6,6,"governance, delegation, community-engagement",2023-11-15T17:39:55.611Z,2023-11-17T13:32:55.701Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Blazar,17102,[Furucombo] [FINAL] [STIP - Round 1],furucombo-final-stip-round-1,14,3,1165,20,14,,2023-09-26T12:36:39.026Z,2023-10-12T22:00:24.936Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
MevPanda,16770,[StakeDAO] [FINAL] [STIP - Round 1],stakedao-final-stip-round-1,28,15,2141,61,14,,2023-09-22T17:26:48.167Z,2023-10-13T13:20:59.478Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
galechus,17990,Voting platform,voting-platform,4,0,286,6,4,,2023-10-02T06:27:03.117Z,2023-10-05T20:28:32.654Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
bryancolligan,18947,STIP Monitoring - Objective 1&2- Arbitrum Attribution by AlphaGrowth - [FINAL],stip-monitoring-objective-1-2-arbitrum-attribution-by-alphagrowth-final,5,2,712,15,19,pl-data-monitoring,2023-10-16T02:43:59.460Z,2023-10-30T15:26:41.475Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
WormholeOracle,17198,[Curve] [FINAL] [STIP - Round 1],curve-final-stip-round-1,25,7,2472,38,14,proposal,2023-09-26T21:33:12.045Z,2023-10-13T00:18:14.510Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
ThresholdNetwork,17022,[tBTC] [FINAL] [STIP - Round 1],tbtc-final-stip-round-1,14,8,1293,30,14,,2023-09-25T21:37:13.445Z,2023-10-11T21:32:03.873Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
AssetBackedNFTs,18764,Grant Application Form Should Note Max. Character Count? ,grant-application-form-should-note-max-character-count,3,1,378,3,11,,2023-10-12T10:47:25.221Z,2023-10-12T11:15:11.691Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
AssetBackedNFTs,18576,Grants Cover Crowdfund Marketing Costs?,grants-cover-crowdfund-marketing-costs,2,0,344,5,11,,2023-10-10T11:10:34.188Z,2023-10-11T15:03:20.959Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
maxdesalle,15830,Use Sablier for the Arbitrum Foundation's Grants Program,use-sablier-for-the-arbitrum-foundations-grants-program,12,5,1007,61,11,,2023-08-11T21:56:42.955Z,2023-08-22T05:26:51.576Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
LowPolyDuck,16595,(Oct ‘23 Beta) Play-to-govern DAO for Arbitrum,oct-23-beta-play-to-govern-dao-for-arbitrum,11,6,543,39,4,,2023-09-20T18:15:07.606Z,2023-10-02T20:29:50.540Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DangerExploit,17014,[DefiEdge] [FINAL] [STIP - Round 1],defiedge-final-stip-round-1,24,9,1537,29,14,proposal,2023-09-25T20:09:11.654Z,2023-10-12T16:44:24.608Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
SeriousPeople,20416,Serious People: Proposed KPIs for Arbitrum Grant Programs,serious-people-proposed-kpis-for-arbitrum-grant-programs,1,0,33,1,11,,2024-01-04T08:59:46.057Z,2024-01-04T08:59:46.158Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
SeriousPeople,20377,Serious People: Application Template Proposed Update for LTIPP,serious-people-application-template-proposed-update-for-ltipp,2,0,112,9,16,,2024-01-03T03:46:34.302Z,2024-01-03T21:50:38.018Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
SeriousPeople,20376,Serious People: Proposed Update to LTIPP Application Advisor Responsibilities,serious-people-proposed-update-to-ltipp-application-advisor-responsibilities,3,1,111,9,16,,2024-01-03T03:46:21.607Z,2024-01-03T21:19:34.533Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
SeriousPeople,20378,Serious People: Research Bounties for LTIPP,serious-people-research-bounties-for-ltipp,2,0,109,6,16,,2024-01-03T03:46:40.747Z,2024-01-03T19:39:13.402Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
rafso,14617,Delegation Week for Arbitrum Holders,delegation-week-for-arbitrum-holders,8,1,1093,35,6,delegation,2023-05-22T20:48:06.330Z,2023-11-27T12:20:43.465Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
cryptomickbit,13597,Burn/Fee/Lock mechanisms for ARB,burn-fee-lock-mechanisms-for-arb,5,1,1337,17,6,,2023-04-08T19:54:52.170Z,2023-05-20T15:10:36.853Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
SPOP,15300,Proposal: High Council x Arbitrum for advancing decentralized collaboration and governance,proposal-high-council-x-arbitrum-for-advancing-decentralized-collaboration-and-governance,10,5,990,11,7,"proposal, governance",2023-07-06T12:08:25.885Z,2023-07-13T11:40:04.017Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
blair,15553,Proposal: IDGO - A Local Passport and Gift Card System on the Arbitrum Network,proposal-idgo-a-local-passport-and-gift-card-system-on-the-arbitrum-network,6,1,569,33,7,,2023-07-24T09:11:15.025Z,2023-08-01T00:21:46.965Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
Telaga,17035,[Chronos Finance] [FINAL] [STIP - Round 1],chronos-finance-final-stip-round-1,70,54,3466,81,14,,2023-09-25T23:47:56.035Z,2023-10-12T16:55:21.124Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
federalInformant,19739,Tremendous Violation of STIP Rules by Dolomite and Umami,tremendous-violation-of-stip-rules-by-dolomite-and-umami,7,2,2138,17,23,,2023-11-26T00:22:59.610Z,2023-12-07T22:16:10.609Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Mickeymrdt,12560,Arbitrum Initiative Community Indonesia Update,arbitrum-initiative-community-indonesia-update,6,0,1431,23,4,,2023-03-30T06:53:51.893Z,2023-11-07T09:59:59.796Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Armfite,14236,Arbitrum Airdrop to DAOS,arbitrum-airdrop-to-daos,5,0,1137,19,4,,2023-05-01T01:16:33.165Z,2023-05-10T23:44:00.942Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Pablo,16513,Paul - Candidate for Security Council Election Sep/Oct 2023 - Bio and Platform,paul-candidate-for-security-council-election-sep-oct-2023-bio-and-platform,3,0,328,10,12,,2023-09-19T13:23:53.587Z,2023-09-25T05:32:11.059Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
creedanew,16435,Counter-Argument Proposal: Revising tnorm's Arbitrum Incentive Program for a More Inclusive DeFi Ecosystem,counter-argument-proposal-revising-tnorms-arbitrum-incentive-program-for-a-more-inclusive-defi-ecosystem,1,0,284,4,4,"proposal, governance, aip",2023-09-16T05:50:43.384Z,2023-09-16T06:06:41.723Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
ALAYA,16720,[ALAYA] [FINAL] [STIP - Round 1],alaya-final-stip-round-1,26,25,1594,18,14,,2023-09-22T10:27:24.960Z,2023-10-12T22:03:40.172Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Regan,13152,ARB Ecosystem - Spotlight and Highlights,arb-ecosystem-spotlight-and-highlights,4,0,1405,9,4,,2023-04-03T05:46:52.933Z,2023-10-10T14:34:39.840Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CSARB,14907,Proposal for change of gradual Unlocking of Arbitrum Tokens to Sustain Ecosystem Value,proposal-for-change-of-gradual-unlocking-of-arbitrum-tokens-to-sustain-ecosystem-value,3,0,651,17,7,"proposal, governance",2023-06-14T15:16:00.330Z,2023-06-14T21:09:38.136Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
aleezagroks,17517,[Shell Protocol] [FINAL] [STIP - Round 1],shell-protocol-final-stip-round-1,24,11,2037,39,14,,2023-09-28T01:57:57.694Z,2023-10-11T22:08:18.782Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
moses,20192,[Synapse Protocol][STIP - Round 1] [ Update],synapse-protocol-stip-round-1-update,1,0,144,2,16,,2023-12-20T06:53:44.742Z,2023-12-20T06:53:44.797Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
moses,17550,[Synapse Protocol] [FINAL][STIP - Round 1],synapse-protocol-final-stip-round-1,27,9,2312,26,14,proposal,2023-09-28T03:16:12.333Z,2023-12-19T13:32:34.930Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xetwas,18896,STIP Data Monitoring and Reporting - Objective 1&2] - Sixdegree - [FINAL],stip-data-monitoring-and-reporting-objective-1-2-sixdegree-final,8,3,873,15,19,pl-data-monitoring,2023-10-14T09:51:24.607Z,2023-10-26T14:15:35.045Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xetwas,17408,[ZKasino] [FINAL] [STIP - Round 1],zkasino-final-stip-round-1,26,15,1636,23,14,proposal,2023-09-27T18:56:05.291Z,2023-10-13T16:13:08.906Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
543,17434,[Guru Network] [FINAL] [STIP - Round 1],guru-network-final-stip-round-1,18,5,1198,31,14,,2023-09-27T20:49:31.106Z,2023-10-11T22:09:01.123Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
khalabbil,6310,Exploring the Power of Nitro: A Deep Dive into the Technology Behind Arbitrum's Ethereum Compatibility,exploring-the-power-of-nitro-a-deep-dive-into-the-technology-behind-arbitrums-ethereum-compatibility,4,1,1360,16,4,,2023-03-19T18:28:55.337Z,2023-04-03T13:39:52.543Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
prose11,16348,Help Award the Arbitrum #GovMonth JokeRace Contests,help-award-the-arbitrum-govmonth-jokerace-contests,2,1,285,5,4,,2023-09-13T14:52:36.600Z,2023-09-22T08:46:18.811Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
PatrickAlphaC,19056,USDC.e and USDC,usdc-e-and-usdc,1,0,382,1,4,,2023-10-19T20:52:12.316Z,2023-10-19T20:52:12.371Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
maika,17121,[Webacy] [FINAL] [STIP - Round 1],webacy-final-stip-round-1,25,8,1352,17,14,,2023-09-26T14:05:54.592Z,2023-10-12T15:41:24.004Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Yuhana,14713,Love arbitrum🚀♥️,love-arbitrum,1,0,651,7,4,,2023-06-01T05:34:45.609Z,2023-06-01T05:34:45.791Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
roinevirta,12799,Proposal: Setting up the first Arbitrum Community House in the Greater Helsinki region in Finland,proposal-setting-up-the-first-arbitrum-community-house-in-the-greater-helsinki-region-in-finland,17,10,1722,8,7,,2023-04-01T19:20:22.020Z,2023-04-10T14:05:23.656Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
ApolloX,16975,[ApolloX] [FINAL] [STIP - Round 1],apollox-final-stip-round-1,16,1,1334,15,14,proposal,2023-09-25T15:04:30.194Z,2023-10-12T22:28:45.584Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Dr.Degen,19042,[Tender Finance] [Draft] [STIP - Round 2],tender-finance-draft-stip-round-2,6,1,758,24,15,,2023-10-19T03:34:21.354Z,2023-12-11T05:01:13.078Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Niharika,13253,Spotlight ama & podcast,spotlight-ama-podcast,4,1,1019,17,4,,2023-04-04T09:55:27.371Z,2023-04-05T05:10:29.291Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Penia,16786,[Help Requested] How do I fix this proposal?,help-requested-how-do-i-fix-this-proposal,1,0,165,1,4,,2023-09-22T18:03:17.112Z,2023-09-22T18:03:17.161Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Kars,16941,[JOJO Exchange] [FINAL] [STIP - Round 1],jojo-exchange-final-stip-round-1,23,15,2152,24,14,,2023-09-25T08:16:36.640Z,2023-10-11T21:38:17.059Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Ray,17236,[Solv Protocol] [FINAL] [STIP - Round 1],solv-protocol-final-stip-round-1,17,8,1593,12,14,,2023-09-27T04:22:42.697Z,2023-10-12T10:44:51.557Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
sriram,17342,[Socket] [FINAL] [STIP - Round 1],socket-final-stip-round-1,27,7,2185,29,14,,2023-09-27T14:39:30.232Z,2023-11-08T07:29:12.670Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Thetanuts_Finance,17539,[Thetanuts Finance] [FINAL] [STIP - Round 1],thetanuts-finance-final-stip-round-1,8,0,2180,19,14,,2023-09-28T02:56:22.873Z,2023-10-18T17:42:58.395Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
unshETH.XYZ,17537,[unshETH] [FINAL] [STIP - Round 1],unsheth-final-stip-round-1,28,5,1953,37,14,,2023-09-28T02:46:26.158Z,2023-10-12T13:46:19.014Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Galxe,20312,Galxe Bi-Weekly Update [12/29/23],galxe-bi-weekly-update-12-29-23,1,0,89,1,22,,2023-12-29T17:14:40.195Z,2023-12-29T17:14:40.244Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Galxe,20082,"Galxe Bi-Weekly Update (Dec 15, 2023)",galxe-bi-weekly-update-dec-15-2023,1,0,94,1,22,,2023-12-15T16:53:10.057Z,2023-12-15T16:53:10.109Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Galxe,19853,Galxe Bi-Weekly Update (12/01/2023),galxe-bi-weekly-update-12-01-2023,1,0,210,0,22,,2023-12-01T16:13:48.181Z,2023-12-01T16:13:48.243Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Galxe,17561,[Galxe] [FINAL] [STIP - Round 1],galxe-final-stip-round-1,24,8,2208,9,14,,2023-09-28T03:43:41.916Z,2023-10-27T16:03:44.734Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
MarcZeller,17447,[AAVE] [DRAFT] [STIP - Round 1],aave-draft-stip-round-1,15,2,1194,35,14,,2023-09-27T21:12:25.653Z,2023-10-09T03:14:53.313Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Dmitrii4U,20248,Empowering Innovation: Dspyt - CodeVerse Unveils Exclusive Marketing Campaign for Arbitrum Ecosystem Projects,empowering-innovation-dspyt-codeverse-unveils-exclusive-marketing-campaign-for-arbitrum-ecosystem-projects,2,0,153,10,4,,2023-12-24T18:33:10.208Z,2023-12-31T23:11:02.045Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Emmas,13147,Is a DAO governed only by voting by stakeholders or has some rights?,is-a-dao-governed-only-by-voting-by-stakeholders-or-has-some-rights,1,0,995,0,4,,2023-04-03T05:39:30.829Z,2023-04-03T05:39:30.883Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Moemoney13,15605,Can someone help me with my arbitrum tokens that disappeared?,can-someone-help-me-with-my-arbitrum-tokens-that-disappeared,4,1,484,21,4,,2023-07-27T08:32:59.615Z,2023-08-01T06:26:01.000Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
deBridge,18020,[deBridge] [DRAFT] [STIP - Round 2],debridge-draft-stip-round-2,5,1,471,5,15,,2023-10-02T13:10:25.902Z,2023-10-04T15:19:05.272Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
George_WG,20399,"WOOFi Bi-Weekly Update - Jan 3rd, 2024",woofi-bi-weekly-update-jan-3rd-2024,1,0,61,1,22,,2024-01-03T13:18:29.375Z,2024-01-03T13:45:02.880Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Khan,20230,Arbitrum Treasury Perspective by Centrifuge,arbitrum-treasury-perspective-by-centrifuge,1,0,325,5,4,,2023-12-22T15:24:57.073Z,2023-12-22T15:24:57.118Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
EventHorizon,19792,"[PROPOSAL] Event Horizon Community Governed, Public-Access Governance Delegation",proposal-event-horizon-community-governed-public-access-governance-delegation,8,1,2536,38,7,,2023-11-29T03:15:14.738Z,2023-12-12T22:07:39.862Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
ben2k,14760,Discord Server Ban,discord-server-ban,7,2,833,24,4,,2023-06-05T21:57:05.133Z,2023-06-22T13:45:04.182Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
xdrasticmirror,13015,Proposal: Delete the DAO and remove the governance capabilities of $ARB,proposal-delete-the-dao-and-remove-the-governance-capabilities-of-arb,6,2,1977,20,7,,2023-04-02T17:25:26.877Z,2023-04-14T06:43:42.803Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
Jasper,14716,Request for Marketing Support for KeplerHomes on Arbitrum One,request-for-marketing-support-for-keplerhomes-on-arbitrum-one,1,0,901,4,4,proposal,2023-06-01T14:24:45.601Z,2023-10-16T14:20:28.047Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Jasper,18502,Idea and Feedback about Social@KeplerHomes module,idea-and-feedback-about-social-keplerhomes-module,1,0,119,2,4,,2023-10-09T14:49:05.440Z,2023-10-09T14:49:05.493Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Dorrell,15062,"Funds taken from my trust wallet,i wo I ld like my funds to be returned",funds-taken-from-my-trust-wallet-i-wo-i-ld-like-my-funds-to-be-returned,2,0,580,9,4,,2023-06-26T04:00:30.692Z,2024-01-03T01:49:01.743Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
matt_kepler,17226,[KeplerHomes] [FINAL] [STIP - Round 1],keplerhomes-final-stip-round-1,11,2,880,6,14,,2023-09-27T03:42:15.512Z,2023-10-12T16:27:44.624Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Squirrel,16565,[Arrakis Finance] [FINAL] [STIP - Round 1],arrakis-finance-final-stip-round-1,28,14,2462,20,14,proposal,2023-09-20T12:59:23.364Z,2023-10-12T07:12:28.915Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
zen_dragon,20310,Balancer STIP Program Updates #3,balancer-stip-program-updates-3,1,0,188,2,22,,2023-12-29T14:40:10.594Z,2023-12-29T14:40:10.674Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
zen_dragon,20078,Balancer STIP Program Updates #2,balancer-stip-program-updates-2,2,0,232,5,22,,2023-12-15T14:16:37.032Z,2023-12-20T17:18:58.486Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
zen_dragon,19848,Balancer STIP Program Updates,balancer-stip-program-updates,2,0,293,4,22,,2023-12-01T13:58:21.646Z,2023-12-03T09:59:04.288Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
kilibe,17039,[Wombat Exchange] [FINAL] [STIP - Round 1],wombat-exchange-final-stip-round-1,27,7,1586,32,14,proposal,2023-09-26T01:10:53.159Z,2023-10-12T21:50:51.884Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Arbidex,16909,[Arbidex] [FINAL] [STIP - Round 1],arbidex-final-stip-round-1,13,7,1283,12,14,,2023-09-24T20:25:58.049Z,2023-10-12T22:17:58.607Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HMX,17518,[HMX][FINAL][STIP-Round1],hmx-final-stip-round1,20,9,2649,27,14,,2023-09-28T01:58:02.498Z,2023-10-12T23:37:06.072Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
TomCont,17109,[Abracadabra DAO (MIM)] [FINAL] [STIP - Round 1],abracadabra-dao-mim-final-stip-round-1,33,14,2592,93,14,,2023-09-26T12:56:34.607Z,2023-10-12T09:11:11.509Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
xdefi_kevin,18589,[XDEFI Wallet] [FINAL] [STIP - Round 2],xdefi-wallet-final-stip-round-2,8,3,616,10,15,,2023-10-10T13:01:58.346Z,2023-12-04T17:50:40.266Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
lbsblockchain,19123,LBS Blockchain Delegate Communication Thread,lbs-blockchain-delegate-communication-thread,4,0,439,7,6,,2023-10-24T12:23:14.282Z,2023-11-18T13:21:14.182Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
AnayaK,13249,What happened in ARB ecosystem,what-happened-in-arb-ecosystem,3,0,1246,5,4,,2023-04-04T09:19:29.522Z,2023-10-01T18:02:23.967Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
nigel_tenderize,15725,Tenderize V2 - Decentralized Liquid Staking!,tenderize-v2-decentralized-liquid-staking,1,0,376,6,4,,2023-08-04T08:49:47.648Z,2023-08-04T08:49:47.694Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
ChefAlec,19594,Tenderize v2 Testnet is live: Liquid stake your GRT and LPT,tenderize-v2-testnet-is-live-liquid-stake-your-grt-and-lpt,1,0,242,0,4,,2023-11-16T18:00:54.087Z,2023-11-16T18:00:54.174Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
chuygarcia.eth,18341,Chuy García - Candidate for Security Council,chuy-garcia-candidate-for-security-council,2,0,310,8,12,,2023-10-06T04:45:32.143Z,2023-10-06T18:10:03.878Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
MGGYY,16988,[dForce] [FINAL] [ STIP - Round 1],dforce-final-stip-round-1,20,10,1364,19,14,proposal,2023-09-25T16:40:58.289Z,2023-10-12T10:47:31.253Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CryptexFinance,16999,[CRYPTEX FINANCE] [FINAL] [STIP - Round 1],cryptex-finance-final-stip-round-1,10,3,1225,15,14,,2023-09-25T18:20:05.463Z,2023-10-12T09:16:43.793Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Smashe,17285,[Tales of Elleria] [FINAL] [STIP - Round 1],tales-of-elleria-final-stip-round-1,12,1,1614,10,14,,2023-09-27T09:58:25.568Z,2023-10-12T22:32:18.173Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Anshu_LogX,16936,[LOGX] [FINAL] [STIP - Round 1],logx-final-stip-round-1,16,7,1040,19,14,proposal,2023-09-25T07:03:08.166Z,2023-10-12T16:28:38.441Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
silviob,17314,[TIDE][FINAL][STIP - Round 1],tide-final-stip-round-1,17,5,1221,16,14,,2023-09-27T12:25:26.529Z,2023-12-18T09:28:17.005Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
PrimeTyler,17192,[Prime Protocol] [FINAL] [STIP - Round 1],prime-protocol-final-stip-round-1,12,6,1080,4,14,proposal,2023-09-26T20:18:49.618Z,2023-10-12T16:25:31.678Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
w3citizenguide,20202,The State of Arbitrum Governance,the-state-of-arbitrum-governance,2,0,187,8,6,,2023-12-20T15:56:09.926Z,2023-12-25T06:22:38.150Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
daveytea,19651,Keeping up to date with Arbitrum,keeping-up-to-date-with-arbitrum,1,0,282,6,4,,2023-11-20T14:58:09.920Z,2023-11-20T14:58:09.966Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Kharn,19713,[Perpy] [DRAFT] [STIP - Round 2],perpy-draft-stip-round-2,5,0,578,15,15,,2023-11-23T18:59:06.907Z,2023-12-05T11:07:19.408Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
labdogeth,13437,Shall we create a staking contract?,shall-we-create-a-staking-contract,3,0,1075,11,4,,2023-04-06T06:48:30.392Z,2023-04-07T20:39:13.599Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
404SeedNotFound,13820,Check eligibility without connecting wallet?,check-eligibility-without-connecting-wallet,6,2,1127,11,4,,2023-04-13T03:48:12.167Z,2023-05-29T06:48:05.413Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
UI369,20191,Grant Ships: Weekly Dev Log,grant-ships-weekly-dev-log,3,0,281,14,16,,2023-12-20T06:53:37.402Z,2023-12-23T16:56:14.028Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
zhivkoto,14701,"Proposal: Arbitrum Interactive Specs - opcodes, precompiles etc",proposal-arbitrum-interactive-specs-opcodes-precompiles-etc,6,1,947,12,7,,2023-05-31T14:03:36.073Z,2023-06-30T12:35:40.142Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CDahmen,17245,[CIAN] [FINAL] [STIP - Round 1],cian-final-stip-round-1,11,6,1195,11,14,proposal,2023-09-27T06:39:45.920Z,2023-10-12T09:06:01.010Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
